Site,Genus,Species,Photosynthesis pathway,Taxa,Code,Block,Plot,Treatment,N_added,P_added,LOG_GS,GS,Stand_MAT,Stand_MAP,Lifeform_2,Lifeform,SQRT_Amax,SQRT_E,Amax,E (mmol m-2 s-1),SQT_E in mmol,E (mol m-2 s-1),Instant_WUE,WUE,SQRT_StomataDensity,Stomata_Density,Stomata_Size_avg,C_PerCell mg,N_PerCell mg,P_PerCell mg,SQRT_C_percell in mg,SQRT_N_perCell in mg,SQRT_P_perCell in mg,N_PerCell in ng,Sqrt N per Cell in ng,SQRT C per Cell in ng,SQRT_ P per cell in ng,MAT_v2,MAP_v2
kbs.us,Bromus,inermis,C3,Bromus_inermis,BRIN2,1,6,NP,N_YES,P_YES,3.176258036,22.95693962,-0.34365994,0.088205798,grass,GRASS,2.380583434,0.037581019,5.667177488,1.412333,1.188416173,0.001412333,4.012635468,4012.635468,19.36491673,375,29.125,0.000137732,6.49322E-06,6.08928E-07,0.011735935,0.002548179,0.000780338,6.493217391,2.548179231,11.73593515,0.780338091,8.795833436,903
kbs.us,Bromus,inermis,C3,Bromus_inermis,BRIN2,2,6,P,N_NO,P_YES,3.176258036,22.95693962,-0.34365994,0.088205798,grass,GRASS,2.646938414,0.074464616,7.006282966,5.544979,2.354777909,0.005544979,1.263536429,1263.536429,19.36491673,375,29.125,0.00013343,5.31154E-06,8.98319E-07,0.011551212,0.002304677,0.000947797,5.311536232,2.304677034,11.55121174,0.947796835,8.795833436,903
kbs.us,Bromus,inermis,C3,Bromus_inermis,BRIN2,2,3,C,N_NO,P_NO,3.176258036,22.95693962,-0.34365994,0.088205798,grass,GRASS,2.923692803,0.083271171,8.547979609,6.934088,2.633265653,0.006934088,1.232747495,1232.747495,19.36491673,375,29.125,0.000139767,5.8662E-06,3.79826E-07,0.011822308,0.002422025,0.0006163,5.866202899,2.422024545,11.82230758,0.616300322,8.795833436,903
kbs.us,Bromus,inermis,C3,Bromus_inermis,BRIN2,3,8,C,N_NO,P_NO,3.176258036,22.95693962,-0.34365994,0.088205798,grass,GRASS,4.297231177,0.076149032,18.46619579,5.798675,2.408043812,0.005798675,3.184554366,3184.554366,19.36491673,375,29.125,0.000139767,5.8662E-06,3.79826E-07,0.011822308,0.002422025,0.0006163,5.866202899,2.422024545,11.82230758,0.616300322,8.795833436,903
konz.us,Dicanthelium,oligosanthes,C3,Dicanthelium_oligosanthes,DIOL,1,4,C,N_NO,P_NO,1.174028928,2.235,0.33637692,-0.021214053,grass,GRASS,1.922692068,0.043394573,3.696744787,1.883089,1.3722569,0.001883089,1.963128024,1963.128024,22.36067977,500,25.625,7.05179E-05,2.14798E-06,1.8025E-07,0.008397496,0.0014656,0.000424559,2.14798331,1.465599983,8.39749615,0.424559004,12.07500006,889
konz.us,Dicanthelium,oligosanthes,C3,Dicanthelium_oligosanthes,DIOL,2,19,NP,N_YES,P_YES,1.174028928,2.235,0.33637692,-0.021214053,grass,GRASS,2.27895702,0.038813297,5.193645097,1.506472,1.22738421,0.001506472,3.447555014,3447.555014,22.36067977,500,25.625,6.96234E-05,2.93574E-06,4.9235E-07,0.008344062,0.001713401,0.000701677,2.935744089,1.713401322,8.344061708,0.701676911,12.07500006,889
konz.us,Dicanthelium,oligosanthes,C3,Dicanthelium_oligosanthes,DIOL,1,5,N,N_YES,P_NO,1.174028928,2.235,0.33637692,-0.021214053,grass,GRASS,2.651726576,0.049342051,7.031653835,2.434638,1.560332657,0.002434638,2.888172219,2888.172219,22.36067977,500,25.625,7.18999E-05,5.70459E-06,1.4854E-07,0.008479379,0.002388428,0.000385408,5.704589708,2.388428292,8.479378569,0.385408405,12.07500006,889
konz.us,Dicanthelium,oligosanthes,C3,Dicanthelium_oligosanthes,DIOL,1,1,NP,N_YES,P_YES,1.174028928,2.235,0.33637692,-0.021214053,grass,GRASS,2.682411763,0.063275177,7.195332864,4.003748,2.000936781,0.004003748,1.797149287,1797.149287,22.36067977,500,25.625,6.96234E-05,2.93574E-06,4.9235E-07,0.008344062,0.001713401,0.000701677,2.935744089,1.713401322,8.344061708,0.701676911,12.07500006,889
konz.us,Dicanthelium,oligosanthes,C3,Dicanthelium_oligosanthes,DIOL,3,21,C,N_NO,P_NO,1.174028928,2.235,0.33637692,-0.021214053,grass,GRASS,2.971696343,0.068507182,8.830979154,4.693234,2.166387315,0.004693234,1.881640497,1881.640497,22.36067977,500,25.625,7.05179E-05,2.14798E-06,1.8025E-07,0.008397496,0.0014656,0.000424559,2.14798331,1.465599983,8.39749615,0.424559004,12.07500006,889
konz.us,Dicanthelium,oligosanthes,C3,Dicanthelium_oligosanthes,DIOL,3,25,N,N_YES,P_NO,1.174028928,2.235,0.33637692,-0.021214053,grass,GRASS,3.092910752,0.06946358,9.566096921,4.825189,2.196631284,0.004825189,1.982533103,1982.533103,22.36067977,500,25.625,7.18999E-05,5.70459E-06,1.4854E-07,0.008479379,0.002388428,0.000385408,5.704589708,2.388428292,8.479378569,0.385408405,12.07500006,889
konz.us,Dicanthelium,oligosanthes,C3,Dicanthelium_oligosanthes,DIOL,2,14,N,N_YES,P_NO,1.174028928,2.235,0.33637692,-0.021214053,grass,GRASS,3.1266199,0.051322558,9.775752001,2.634005,1.622961799,0.002634005,3.711364254,3711.364254,22.36067977,500,25.625,7.18999E-05,5.70459E-06,1.4854E-07,0.008479379,0.002388428,0.000385408,5.704589708,2.388428292,8.479378569,0.385408405,12.07500006,889
konz.us,Dicanthelium,oligosanthes,C3,Dicanthelium_oligosanthes,DIOL,2,18,C,N_NO,P_NO,1.174028928,2.235,0.33637692,-0.021214053,grass,GRASS,4.436830477,0.088051332,19.68546468,7.753037,2.784427589,0.007753037,2.539064973,2539.064973,22.36067977,500,25.625,7.05179E-05,2.14798E-06,1.8025E-07,0.008397496,0.0014656,0.000424559,2.14798331,1.465599983,8.39749615,0.424559004,12.07500006,889
konz.us,Dicanthelium,oligosanthes,C3,Dicanthelium_oligosanthes,DIOL,3,28,NP,N_YES,P_YES,1.174028928,2.235,0.33637692,-0.021214053,grass,GRASS,4.457393387,0.075724104,19.86835581,5.73414,2.394606439,0.00573414,3.46492339,3464.92339,22.36067977,500,25.625,6.96234E-05,2.93574E-06,4.9235E-07,0.008344062,0.001713401,0.000701677,2.935744089,1.713401322,8.344061708,0.701676911,12.07500006,889
cbgb.us,Elymus,canadensis,C3,Elymus_canadensis,ELCA4,3,29,N,N_YES,P_NO,3.033076227,19.761,-0.247746222,-0.161896717,grass,GRASS,1.260032492,0.033136536,1.587681881,1.09803,1.047869267,0.00109803,1.445936706,1445.936706,19.36491673,375,27.8125,0.000293514,9.63158E-06,,0.017132241,0.003103479,,9.631578947,3.103478524,17.13224107,,9.258333459,871
cbgb.us,Elymus,canadensis,C3,Elymus_canadensis,ELCA4,2,13,P,N_NO,P_YES,3.033076227,19.761,-0.247746222,-0.161896717,grass,GRASS,2.405430808,0.034879306,5.786097373,1.216566,1.102980508,0.001216566,4.756089989,4756.089989,19.36491673,375,27.8125,0.000297657,6.81474E-06,,0.017252734,0.002610505,,6.814736842,2.610505093,17.25273434,,9.258333459,871
cbgb.us,Elymus,canadensis,C3,Elymus_canadensis,ELCA4,3,25,NP,N_YES,P_YES,3.033076227,19.761,-0.247746222,-0.161896717,grass,GRASS,2.938943562,0.042002988,8.637389262,1.764251,1.328251106,0.001764251,4.895782551,4895.782551,19.36491673,375,27.8125,0.000307301,8.30526E-06,,0.017530004,0.002881885,,8.305263158,2.881885348,17.53000435,,9.258333459,871
cbgb.us,Elymus,canadensis,C3,Elymus_canadensis,ELCA4,2,16,N,N_YES,P_NO,3.033076227,19.761,-0.247746222,-0.161896717,grass,GRASS,3.042730649,0.055654236,9.258209805,3.097394,1.759941476,0.003097394,2.989032007,2989.032007,19.36491673,375,27.8125,0.000293514,9.63158E-06,,0.017132241,0.003103479,,9.631578947,3.103478524,17.13224107,,9.258333459,871
cbgb.us,Elymus,canadensis,C3,Elymus_canadensis,ELCA4,2,24,C,N_NO,P_NO,3.033076227,19.761,-0.247746222,-0.161896717,grass,GRASS,3.754704794,0.057097452,14.09780809,3.260119,1.805579962,0.003260119,4.324323158,4324.323158,19.36491673,375,27.8125,0.00030096,5.69684E-06,,0.017348199,0.002386806,,5.696842105,2.386805837,17.34819875,,9.258333459,871
cbgb.us,Elymus,canadensis,C3,Elymus_canadensis,ELCA4,3,33,C,N_NO,P_NO,3.033076227,19.761,-0.247746222,-0.161896717,grass,GRASS,4.62975989,0.080791051,21.43467664,6.527194,2.554837373,0.006527194,3.283903717,3283.903717,19.36491673,375,27.8125,0.00030096,5.69684E-06,,0.017348199,0.002386806,,5.696842105,2.386805837,17.34819875,,9.258333459,871
cdcr.us,Elymus,repens,C3,Elymus_repens,ELRE4,2,16,NP,N_YES,P_YES,3.175884813,22.948,-0.853471586,-1.185753888,grass,GRASS,4.515777507,0.064972833,20.39224649,4.221469,2.054621376,0.004221469,4.830604344,4830.604344,21.79449472,475,29.375,0.000304966,1.44233E-05,,0.017463264,0.003797796,,14.42325581,3.797796179,17.46326377,,6.337500023,740
cdcr.us,Elymus,repens,C3,Elymus_repens,ELRE4,1,2,NP,N_YES,P_YES,3.175884813,22.948,-0.853471586,-1.185753888,grass,GRASS,4.565333058,0.057115803,20.84226593,3.262215,1.806160292,0.003262215,6.38899212,6388.99212,21.79449472,475,29.375,0.000304966,1.44233E-05,,0.017463264,0.003797796,,14.42325581,3.797796179,17.46326377,,6.337500023,740
churn.us,Elymus,repens,C3,Elymus_repens,ELRE4,2,12,N,N_YES,P_NO,3.151838184,22.379,-1.167135345,-0.638654636,grass,GRASS,3.550894231,0.075710508,12.60884984,5.732081,2.394176476,0.005732081,2.199698476,2199.698476,21.21320344,450,29.25,0.000202307,8.71397E-06,5.43562E-07,0.014223461,0.002951944,0.000737266,8.713972603,2.951943868,14.22346123,0.737266332,4.825000058,810
kbs.us,Elymus,repens,C3,Elymus_repens,ELRE4,1,6,NP,N_YES,P_YES,3.20547975,23.66733132,-0.34365994,0.088205798,grass,GRASS,2.254041821,0.042203009,5.080704531,1.781094,1.334576337,0.001781094,2.852575176,2852.575176,21.79449472,475,31.125,0.000237938,9.30032E-06,,0.015425232,0.003049642,,9.30031746,3.049642186,15.42523185,,8.795833436,903
kbs.us,Elymus,repens,C3,Elymus_repens,ELRE4,3,8,C,N_NO,P_NO,3.20547975,23.66733132,-0.34365994,0.088205798,grass,GRASS,2.463497295,0.065105084,6.068818921,4.238672,2.058803536,0.004238672,1.43177366,1431.77366,21.79449472,475,31.125,0.000240483,1.31708E-05,,0.015507499,0.003629159,,13.17079365,3.629158808,15.50749947,,8.795833436,903
kbs.us,Elymus,repens,C3,Elymus_repens,ELRE4,3,1,N,N_YES,P_NO,3.20547975,23.66733132,-0.34365994,0.088205798,grass,GRASS,2.798925968,0.0550892,7.833986575,3.03482,1.742073477,0.00303482,2.581367783,2581.367783,21.79449472,475,31.125,0.000242017,5.72444E-06,,0.01555688,0.002392581,,5.724444444,2.392581126,15.55687976,,8.795833436,903
kbs.us,Elymus,repens,C3,Elymus_repens,ELRE4,3,2,P,N_NO,P_YES,3.20547975,23.66733132,-0.34365994,0.088205798,grass,GRASS,3.79782383,0.070327647,14.42346584,4.945978,2.223955485,0.004945978,2.91620097,2916.20097,21.79449472,475,31.125,0.000234499,9.69651E-06,,0.015313362,0.003113922,,9.696507937,3.113921633,15.31336173,,8.795833436,903
kbs.us,Elymus,repens,C3,Elymus_repens,ELRE4,2,4,NP,N_YES,P_YES,3.20547975,23.66733132,-0.34365994,0.088205798,grass,GRASS,4.187826169,0.097707692,17.53788802,9.546793,3.089788504,0.009546793,1.837044966,1837.044966,21.79449472,475,31.125,0.000237938,9.30032E-06,,0.015425232,0.003049642,,9.30031746,3.049642186,15.42523185,,8.795833436,903
spin.us,Festuca,arundinacea,C3,Festuca_arundinacea,FEAR3,3,5,P,N_NO,P_YES,1.712089396,4.540525745,0.42105747,2.034315992,grass,GRASS,2.886233485,0.106386573,8.330343731,11.318103,3.364238844,0.011318103,0.736019431,736.0194311,18.02775638,325,18.25,0.000254974,1.47187E-05,,0.015967919,0.003836494,,14.71868852,3.836494301,15.96791866,,12.48333327,1152
spin.us,Festuca,arundinacea,C3,Festuca_arundinacea,FEAR3,3,6,NP,N_YES,P_YES,1.712089396,4.540525745,0.42105747,2.034315992,grass,GRASS,2.90092176,0.057369478,8.415347057,3.291257,1.814182185,0.003291257,2.556879349,2556.879349,18.02775638,325,18.25,0.000267527,1.88911E-05,,0.016356259,0.004346395,,18.89114754,4.346394775,16.35625914,,12.48333327,1152
spin.us,Festuca,arundinacea,C3,Festuca_arundinacea,FEAR3,2,9,P,N_NO,P_YES,1.712089396,4.540525745,0.42105747,2.034315992,grass,GRASS,2.921309211,0.095247026,8.534047509,9.071996,3.011975432,0.009071996,0.940702301,940.7023007,18.02775638,325,18.25,0.000254974,1.47187E-05,,0.015967919,0.003836494,,14.71868852,3.836494301,15.96791866,,12.48333327,1152
spin.us,Festuca,arundinacea,C3,Festuca_arundinacea,FEAR3,3,9,C,N_NO,P_NO,1.712089396,4.540525745,0.42105747,2.034315992,grass,GRASS,3.934629406,0.086380131,15.48130856,7.461527,2.73157958,0.007461527,2.074817736,2074.817736,18.02775638,325,18.25,0.000266134,9.12984E-06,,0.016313627,0.003021562,,9.129836066,3.021561859,16.31362701,,12.48333327,1152
spin.us,Festuca,arundinacea,C3,Festuca_arundinacea,FEAR3,2,1,C,N_NO,P_NO,1.712089396,4.540525745,0.42105747,2.034315992,grass,GRASS,4.175243208,0.13181407,17.43265585,17.374949,4.168326883,0.017374949,1.003321267,1003.321267,18.02775638,325,18.25,0.000266134,9.12984E-06,,0.016313627,0.003021562,,9.129836066,3.021561859,16.31362701,,12.48333327,1152
spin.us,Festuca,arundinacea,C3,Festuca_arundinacea,FEAR3,1,6,C,N_NO,P_NO,1.712089396,4.540525745,0.42105747,2.034315992,grass,GRASS,4.18862508,0.052402452,17.54458006,2.746017,1.65711104,0.002746017,6.389101036,6389.101036,18.02775638,325,18.25,0.000266134,9.12984E-06,,0.016313627,0.003021562,,9.129836066,3.021561859,16.31362701,,12.48333327,1152
churn.us,Phleum,pratense,C3,Phleum_pratense,PHPR3,2,10,NP,N_YES,P_YES,2.255807901,8.543,-1.167135345,-0.638654636,grass,GRASS,1.245081851,0.024002396,1.550228815,0.576115,0.759022398,0.000576115,2.690832238,2690.832238,25,625,25.75,0.000112777,3.93022E-06,,0.01061965,0.001982479,,3.930223124,1.982479035,10.61964959,,4.825000058,810
churn.us,Phleum,pratense,C3,Phleum_pratense,PHPR3,2,12,N,N_YES,P_NO,2.255807901,8.543,-1.167135345,-0.638654636,grass,GRASS,1.427310115,0.029954232,2.037214163,0.897256,0.947235979,0.000897256,2.270493775,2270.493775,25,625,25.75,0.00010478,5.11611E-06,,0.01023622,0.002261881,,5.116105477,2.26188096,10.23622014,,4.825000058,810
churn.us,Phleum,pratense,C3,Phleum_pratense,PHPR3,1,4,NP,N_YES,P_YES,2.255807901,8.543,-1.167135345,-0.638654636,grass,GRASS,1.581381642,0.030270927,2.500767899,0.916329,0.957250751,0.000916329,2.729115742,2729.115742,25,625,25.75,0.000112777,3.93022E-06,,0.01061965,0.001982479,,3.930223124,1.982479035,10.61964959,,4.825000058,810
churn.us,Phleum,pratense,C3,Phleum_pratense,PHPR3,2,11,P,N_NO,P_YES,2.255807901,8.543,-1.167135345,-0.638654636,grass,GRASS,1.979760373,0.033846891,3.919451135,1.145612,1.070332659,0.001145612,3.421272765,3421.272765,25,625,25.75,0.000111123,3.03059E-06,,0.010541493,0.001740858,,3.030588235,1.740858477,10.5414934,,4.825000058,810
churn.us,Phleum,pratense,C3,Phleum_pratense,PHPR3,2,14,C,N_NO,P_NO,2.255807901,8.543,-1.167135345,-0.638654636,grass,GRASS,2.545343495,0.047583485,6.478773509,2.264188,1.504721901,0.002264188,2.861411468,2861.411468,25,625,25.75,0.000108488,2.20365E-06,,0.010415747,0.00148447,,2.203651116,1.484469978,10.41574717,,4.825000058,810
churn.us,Phleum,pratense,C3,Phleum_pratense,PHPR3,1,5,P,N_NO,P_YES,2.255807901,8.543,-1.167135345,-0.638654636,grass,GRASS,2.953430169,0.046907078,8.722749766,2.200274,1.48333206,0.002200274,3.96439251,3964.39251,25,625,25.75,0.000111123,3.03059E-06,,0.010541493,0.001740858,,3.030588235,1.740858477,10.5414934,,4.825000058,810
churn.us,Phleum,pratense,C3,Phleum_pratense,PHPR3,3,24,NP,N_YES,P_YES,2.255807901,8.543,-1.167135345,-0.638654636,grass,GRASS,3.390439488,0.049111445,11.49507992,2.411934,1.553040244,0.002411934,4.765918106,4765.918106,25,625,25.75,0.000112777,3.93022E-06,,0.01061965,0.001982479,,3.930223124,1.982479035,10.61964959,,4.825000058,810
kbs.us,Phleum,pratense,C3,Phleum_pratense,PHPR3,1,1,P,N_NO,P_YES,2.355746641,9.546,-0.34365994,0.088205798,grass,GRASS,1.49482814,0.042311003,2.234511167,1.790221,1.337991405,0.001790221,1.248176156,1248.176156,26.92582404,725,24.875,0.000105185,3.64672E-06,,0.010255983,0.00190964,,3.646723647,1.909639664,10.2559829,,8.795833436,903
kbs.us,Phleum,pratense,C3,Phleum_pratense,PHPR3,3,2,P,N_NO,P_YES,2.355746641,9.546,-0.34365994,0.088205798,grass,GRASS,1.687782853,0.049850507,2.84861096,2.485073,1.576411431,0.002485073,1.146288644,1146.288644,26.92582404,725,24.875,0.000105185,3.64672E-06,,0.010255983,0.00190964,,3.646723647,1.909639664,10.2559829,,8.795833436,903
kbs.us,Phleum,pratense,C3,Phleum_pratense,PHPR3,2,3,C,N_NO,P_NO,2.355746641,9.546,-0.34365994,0.088205798,grass,GRASS,2.599578262,0.069633196,6.757807142,4.848782,2.201995005,0.004848782,1.393712306,1393.712306,26.92582404,725,24.875,0.000105397,3.21368E-06,,0.010266311,0.001792673,,3.213675214,1.792672645,10.26631146,,8.795833436,903
spin.us,Poa,pratensis,C3,Poa_pratensis,POPR,2,1,C,N_NO,P_NO,2.853318916,16.34525386,0.42105747,2.034315992,grass,GRASS,2.269218619,0.117520292,5.149353141,13.811019,3.716317936,0.013811019,0.372843824,372.8438243,13.22875656,175,35.875,0.000118527,6.33905E-06,,0.010887031,0.002517747,,6.339047619,2.517746536,10.88703109,,12.48333327,1152
spin.us,Poa,pratensis,C3,Poa_pratensis,POPR,1,6,C,N_NO,P_NO,2.853318916,16.34525386,0.42105747,2.034315992,grass,GRASS,3.976348647,0.09139669,15.81134856,8.353355,2.89021712,0.008353355,1.892814152,1892.814152,13.22875656,175,35.875,0.000118527,6.33905E-06,,0.010887031,0.002517747,,6.339047619,2.517746536,10.88703109,,12.48333327,1152
cbgb.us,Andropogon,gerardii,C4,Andropogon_gerardii,ANGE,3,32,P,N_NO,P_YES,2.013568798,6.49,-0.247746222,-0.161896717,grass,GRASS,2.571360183,0.028804774,6.611893193,0.829715,0.91088693,0.000829715,7.968872677,7968.872677,41.53311931,1725,13.125,0.000248859,4.4232E-06,5.58268E-07,0.015775261,0.002103141,0.000747174,4.423203463,2.103141332,15.77526147,0.747173607,9.258333459,871
cbgb.us,Andropogon,gerardii,C4,Andropogon_gerardii,ANGE,3,25,NP,N_YES,P_YES,2.013568798,6.49,-0.247746222,-0.161896717,grass,GRASS,2.912595835,0.036539485,8.483214499,1.335134,1.155479987,0.001335134,6.353830027,6353.830027,41.53311931,1725,13.125,0.000251403,5.36797E-06,6.0658E-07,0.015855702,0.002316887,0.000778833,5.367965368,2.316886999,15.85570213,0.778832515,9.258333459,871
cbgb.us,Andropogon,gerardii,C4,Andropogon_gerardii,ANGE,1,1,C,N_NO,P_NO,2.013568798,6.49,-0.247746222,-0.161896717,grass,GRASS,3.091177828,0.056779178,9.555380366,3.223875,1.795515246,0.003223875,2.963942574,2963.942574,41.53311931,1725,13.125,0.000248054,5.73299E-06,6.3342E-07,0.01574972,0.002394366,0.000795877,5.732987013,2.394365681,15.74971999,0.795876821,9.258333459,871
cbgb.us,Andropogon,gerardii,C4,Andropogon_gerardii,ANGE,2,13,P,N_NO,P_YES,2.013568798,6.49,-0.247746222,-0.161896717,grass,GRASS,3.797989867,0.044481749,14.42472703,1.978626,1.406636414,0.001978626,7.290274681,7290.274681,41.53311931,1725,13.125,0.000248859,4.4232E-06,5.58268E-07,0.015775261,0.002103141,0.000747174,4.423203463,2.103141332,15.77526147,0.747173607,9.258333459,871
cbgb.us,Andropogon,gerardii,C4,Andropogon_gerardii,ANGE,3,29,N,N_YES,P_NO,2.013568798,6.49,-0.247746222,-0.161896717,grass,GRASS,4.23304754,0.066961885,17.91869148,4.483894,2.11752072,0.004483894,3.996234407,3996.234407,41.53311931,1725,13.125,0.000254361,6.74753E-06,6.28052E-07,0.0159487,0.002597601,0.000792497,6.747532468,2.597601291,15.94870023,0.792497286,9.258333459,871
cbgb.us,Andropogon,gerardii,C4,Andropogon_gerardii,ANGE,2,21,NP,N_YES,P_YES,2.013568798,6.49,-0.247746222,-0.161896717,grass,GRASS,4.550726176,0.05404697,20.70910873,2.921075,1.709115268,0.002921075,7.089550501,7089.550501,41.53311931,1725,13.125,0.000251403,5.36797E-06,6.0658E-07,0.015855702,0.002316887,0.000778833,5.367965368,2.316886999,15.85570213,0.778832515,9.258333459,871
cbgb.us,Andropogon,gerardii,C4,Andropogon_gerardii,ANGE,3,33,C,N_NO,P_NO,2.013568798,6.49,-0.247746222,-0.161896717,grass,GRASS,4.600879544,0.055897513,21.16809258,3.124532,1.767634578,0.003124532,6.77480422,6774.80422,41.53311931,1725,13.125,0.000248054,5.73299E-06,6.3342E-07,0.01574972,0.002394366,0.000795877,5.732987013,2.394365681,15.74971999,0.795876821,9.258333459,871
cbgb.us,Andropogon,gerardii,C4,Andropogon_gerardii,ANGE,2,24,C,N_NO,P_NO,2.013568798,6.49,-0.247746222,-0.161896717,grass,GRASS,4.727496532,0.054889516,22.34922346,3.012859,1.735758912,0.003012859,7.417945367,7417.945367,41.53311931,1725,13.125,0.000248054,5.73299E-06,6.3342E-07,0.01574972,0.002394366,0.000795877,5.732987013,2.394365681,15.74971999,0.795876821,9.258333459,871
cbgb.us,Andropogon,gerardii,C4,Andropogon_gerardii,ANGE,2,16,N,N_YES,P_NO,2.013568798,6.49,-0.247746222,-0.161896717,grass,GRASS,5.175997171,0.064956562,26.79094671,4.219355,2.054106862,0.004219355,6.349536057,6349.536057,41.53311931,1725,13.125,0.000254361,6.74753E-06,6.28052E-07,0.0159487,0.002597601,0.000792497,6.747532468,2.597601291,15.94870023,0.792497286,9.258333459,871
cdcr.us,Andropogon,gerardii,C4,Andropogon_gerardii,ANGE,3,32,N,N_YES,P_NO,2.002020395,6.404,-0.853471586,-1.185753888,grass,GRASS,2.244392108,0.047067059,5.037295935,2.215308,1.488391078,0.002215308,2.273858053,2273.858053,30,900,28.25,0.000198504,6.06208E-06,8.53754E-07,0.014089153,0.00246213,0.000923988,6.062082019,2.46212957,14.08915282,0.923988064,6.337500023,740
cdcr.us,Andropogon,gerardii,C4,Andropogon_gerardii,ANGE,3,35,NP,N_YES,P_YES,2.002020395,6.404,-0.853471586,-1.185753888,grass,GRASS,2.588948201,0.030859034,6.702652789,0.95228,0.975848349,0.00095228,7.038531513,7038.531513,30,900,28.25,0.000196608,6.77855E-06,1.23129E-06,0.014021696,0.002603565,0.001109637,6.778548896,2.603564652,14.02169567,1.109636596,6.337500023,740
cdcr.us,Andropogon,gerardii,C4,Andropogon_gerardii,ANGE,2,16,NP,N_YES,P_YES,2.002020395,6.404,-0.853471586,-1.185753888,grass,GRASS,2.888745449,0.034565084,8.34485027,1.194745,1.093043915,0.001194745,6.984628745,6984.628745,30,900,28.25,0.000196608,6.77855E-06,1.23129E-06,0.014021696,0.002603565,0.001109637,6.778548896,2.603564652,14.02169567,1.109636596,6.337500023,740
cdcr.us,Andropogon,gerardii,C4,Andropogon_gerardii,ANGE,3,26,C,N_NO,P_NO,2.002020395,6.404,-0.853471586,-1.185753888,grass,GRASS,3.4334597,0.042029525,11.78864551,1.766481,1.32909029,0.001766481,6.673519562,6673.519562,30,900,28.25,0.000200268,5.56871E-06,6.69274E-07,0.01415159,0.002359811,0.000818092,5.568706625,2.359810718,14.1515903,0.818091956,6.337500023,740
cdcr.us,Andropogon,gerardii,C4,Andropogon_gerardii,ANGE,1,7,N,N_YES,P_NO,2.002020395,6.404,-0.853471586,-1.185753888,grass,GRASS,3.610927618,0.043778819,13.03879826,1.916585,1.384407816,0.001916585,6.803141139,6803.141139,30,900,28.25,0.000198504,6.06208E-06,8.53754E-07,0.014089153,0.00246213,0.000923988,6.062082019,2.46212957,14.08915282,0.923988064,6.337500023,740
cdcr.us,Andropogon,gerardii,C4,Andropogon_gerardii,ANGE,1,11,C,N_NO,P_NO,2.002020395,6.404,-0.853471586,-1.185753888,grass,GRASS,4.233026897,0.050210308,17.91851671,2.521075,1.587789344,0.002521075,7.107490539,7107.490539,30,900,28.25,0.000200268,5.56871E-06,6.69274E-07,0.01415159,0.002359811,0.000818092,5.568706625,2.359810718,14.1515903,0.818091956,6.337500023,740
cdcr.us,Andropogon,gerardii,C4,Andropogon_gerardii,ANGE,1,8,P,N_NO,P_YES,2.002020395,6.404,-0.853471586,-1.185753888,grass,GRASS,4.626639833,0.060306675,21.40579614,3.636895,1.907064498,0.003636895,5.885733886,5885.733886,30,900,28.25,0.000200576,6.43104E-06,1.54877E-06,0.0141625,0.00253595,0.001244496,6.431041009,2.535949725,14.16249991,1.244495768,6.337500023,740
cdcr.us,Andropogon,gerardii,C4,Andropogon_gerardii,ANGE,1,2,NP,N_YES,P_YES,2.002020395,6.404,-0.853471586,-1.185753888,grass,GRASS,4.673227883,0.049930912,21.83905885,2.493096,1.578954084,0.002493096,8.759814644,8759.814644,30,900,28.25,0.000196608,6.77855E-06,1.23129E-06,0.014021696,0.002603565,0.001109637,6.778548896,2.603564652,14.02169567,1.109636596,6.337500023,740
cdcr.us,Andropogon,gerardii,C4,Andropogon_gerardii,ANGE,2,13,C,N_NO,P_NO,2.002020395,6.404,-0.853471586,-1.185753888,grass,GRASS,4.948134845,0.068837294,24.48403844,4.738573,2.17682636,0.004738573,5.166964493,5166.964493,30,900,28.25,0.000200268,5.56871E-06,6.69274E-07,0.01415159,0.002359811,0.000818092,5.568706625,2.359810718,14.1515903,0.818091956,6.337500023,740
cdcr.us,Andropogon,gerardii,C4,Andropogon_gerardii,ANGE,2,24,N,N_YES,P_NO,2.002020395,6.404,-0.853471586,-1.185753888,grass,GRASS,5.07737107,0.082403022,25.77969698,6.790258,2.605812349,0.006790258,3.796571055,3796.571055,30,900,28.25,0.000198504,6.06208E-06,8.53754E-07,0.014089153,0.00246213,0.000923988,6.062082019,2.46212957,14.08915282,0.923988064,6.337500023,740
cdcr.us,Andropogon,gerardii,C4,Andropogon_gerardii,ANGE,2,19,P,N_NO,P_YES,2.002020395,6.404,-0.853471586,-1.185753888,grass,GRASS,5.740606907,0.064097558,32.95456766,4.108497,2.026942772,0.004108497,8.021076238,8021.076238,30,900,28.25,0.000200576,6.43104E-06,1.54877E-06,0.0141625,0.00253595,0.001244496,6.431041009,2.535949725,14.16249991,1.244495768,6.337500023,740
konz.us,Andropogon,gerardii,C4,Andropogon_gerardii,ANGE,3,28,NP,N_YES,P_YES,2.372017868,9.719,0.33637692,-0.021214053,grass,GRASS,3.307374026,0.04681613,10.93872295,2.19175,1.480456011,0.00219175,4.99086253,4990.86253,32.78719262,1075,26.25,0.000470443,1.49692E-05,,0.0216897,0.003869009,,14.96923077,3.869009016,21.68969979,,12.07500006,889
